State,County,REP votes,DEM votes,IND votes,Total votes,REP/DEM
Texas,Medina County,12054,4624,403,17187,REP
Texas,Sutton County,1075,313,22,1415,REP
Texas,Concho County,885,148,27,1067,REP
Texas,Crosby County,1180,468,59,1712,REP
Texas,El Paso County,54567,145509,7468,210458,DEM
Texas,Foard County,383,113,14,511,REP
Texas,Hardin County,19600,2779,348,22768,REP
Texas,Madison County,3349,881,45,4283,REP
Texas,Ochiltree County,2628,274,74,2981,DEM
Texas,Webb County,12946,42297,1033,56867,DEM
Texas,Atascosa County,8598,4635,307,13605,REP
Texas,Delta County,1836,400,36,2279,REP
Texas,La Salle County,870,1125,44,2049,DEM
Texas,Limestone County,5747,1748,126,7648,REP
Texas,Navarro County,11984,3998,343,16382,REP
Texas,Rusk County,14675,3935,333,18994,REP
Texas,Shackelford County,1378,103,21,1502,REP
Texas,Victoria County,21253,8843,782,31032,REP
Texas,Wharton County,10149,4238,269,14707,REP
Texas,Dickens County,755,128,23,909,REP
Texas,Ector County,24976,10225,1005,36373,REP
Texas,Houston County,6205,1978,90,8302,REP
Texas,Jasper County,10578,2582,154,13351,REP
Texas,Lipscomb County,1159,135,25,1322,REP
Texas,Tarrant County,345683,288001,23747,662832,REP
Texas,Zavala County,692,2633,49,3390,DEM
Texas,Brazoria County,72653,43075,3765,120296,REP
Texas,Hall County,891,164,34,1089,REP
Texas,Hansford County,1730,171,37,1947,REP
Texas,Howard County,6635,1768,233,8692,REP
Texas,Newton County,2961,978,60,4010,REP
Texas,Palo Pinto County,8222,1700,205,10175,REP
Texas,Runnels County,3241,452,59,3765,REP
Texas,Wilbarger County,3166,807,115,4101,REP
Texas,Archer County,3785,394,80,4269,DEM
Texas,Bowie County,24913,8831,582,34470,REP
Texas,Dimmit County,974,2173,57,3225,DEM
Texas,Hale County,6347,2090,323,8802,REP
Texas,Live Oak County,3450,739,65,4267,REP
Texas,Matagorda County,8147,3357,226,11779,REP
Texas,Midland County,36896,9993,1661,48753,REP
Texas,Rockwall County,28396,9633,1293,39529,REP
Texas,Terry County,1295,424,30,1763,REP
Texas,Tom Green County,27376,9117,1395,38104,REP
Texas,Camp County,3201,1260,66,4542,REP
Texas,Dawson County,2636,835,80,3562,REP
Texas,Duval County,1316,2783,49,4159,DEM
Texas,Kenedy County,84,99,3,186,DEM
Texas,Nueces County,50704,49102,3306,103958,REP
Texas,Sterling County,549,70,9,633,REP
Texas,Swisher County,1671,462,51,2190,REP
Texas,Throckmorton County,715,84,7,808,REP
Texas,Trinity County,4737,1154,80,5982,REP
Texas,Armstrong County,924,70,18,1017,REP
Texas,Bailey County,1343,397,39,1784,REP
Texas,Blanco County,4212,1244,180,5669,REP
Texas,Brazos County,38662,23041,3801,66036,REP
Texas,Childress County,1802,253,24,2084,REP
Texas,Eastland County,6008,776,120,6935,REP
Texas,Henderson County,23574,5649,531,29855,REP
Texas,Hutchinson County,7039,854,210,8126,REP
Texas,Lubbock County,65566,27956,3908,98060,REP
Texas,Mills County,1949,242,41,2238,REP
Texas,Motley County,571,40,9,620,REP
Texas,Reagan County,709,167,22,900,REP
Texas,Crane County,1047,299,28,1381,REP
Texas,Ellis County,44807,16197,1738,63064,REP
Texas,Gillespie County,10445,2286,331,13123,REP
Texas,Hudspeth County,503,324,38,871,REP
Texas,Hunt County,23866,6301,857,31185,REP
Texas,Lynn County,1546,403,41,1997,REP
Texas,Val Verde County,5856,6920,569,13476,DEM
Texas,Van Zandt County,18436,2792,384,21689,REP
Texas,Anderson County,13165,3358,307,16887,REP
Texas,Carson County,2617,249,68,2945,REP
Texas,Cooke County,13174,2345,315,15894,REP
Texas,Hopkins County,10704,2508,220,13476,REP
Texas,Montgomery County,150188,45744,6136,203083,REP
Texas,Real County,1382,262,28,1678,REP
Texas,Bosque County,6325,1277,155,7797,REP
Texas,Cass County,9182,2250,141,11606,REP
Texas,Goliad County,2618,973,101,3713,REP
Texas,Gray County,6495,699,144,7360,DEM
Texas,Jim Hogg County,430,1635,42,2119,DEM
Texas,Jim Wells County,5411,6688,207,12346,DEM
Texas,Kimble County,1697,206,37,1945,REP
Texas,Llano County,8283,1825,205,10377,REP
Texas,Red River County,3924,1148,67,5147,REP
Texas,Burnet County,14595,3785,563,19046,REP
Texas,Clay County,4376,536,87,5011,REP
Texas,Comanche County,4300,788,99,5208,REP
Texas,Deaf Smith County,2911,1185,91,4201,REP
Texas,Denton County,169175,110000,11479,293287,REP
Texas,Edwards County,741,302,17,1065,REP
Texas,Garza County,1223,224,21,1475,REP
Texas,Hidalgo County,48608,118739,3788,172990,DEM
Texas,Jones County,4815,935,161,5932,REP
Texas,Refugio County,1830,1034,71,2945,REP
Texas,Sabine County,3992,614,27,4642,REP
