State,County,REP votes,DEM votes,IND votes,Total votes,REP/DEM
Connecticut,New Haven County,158373,203601,9133,375909,DEM
Connecticut,Windham County,25738,21776,2180,50703,REP
Connecticut,Fairfield County,155457,238723,11338,410279,DEM
Connecticut,Tolland County,33989,38450,3179,77069,DEM
Connecticut,Hartford County,147912,233789,11835,399219,DEM
Connecticut,Middlesex County,38847,45306,2754,88402,DEM
Connecticut,New London County,54574,62951,4774,124527,DEM
Connecticut,Litchfield County,53376,39836,2858,97434,REP
